PROJETO-ID,PROJETO
871,3122 - CT - UFC/FCPC - ESTRUTURAÃ‡ÃƒO DO COMITÃŠ GESTOR DE FORMAÃ‡ÃƒO INICIAL E CONTINUADA
872,3122 - CT - UFC/FCPC - ESTRUTURAÇÃO DO COMITÊ GESTOR DE FORMAÇÃO INICIAL E CONTINUADA
873,3123 - CV - LG/IFCE/FCPC - RECONHECIMENTO DE ATENCAO
874,3124 - CT. FCPC/CONCURSO BOA VIAGEM
875,3125 - CT -  SEBRAE/FCPC - IBS 2014
876,3127 - CT - AGROPOLOS/FCPC - ELABORACAO DE UM PLANO DE NEG
877,3128 - CV -  INTERMED/UFC/FCPC
878,3130 - CV - LENOVO/IFCE/FCPC
879,3131 - CV ELETRA/IFCE/FCPC
880,3132 - CT.BANCO MUNDIAL/FCPC - PROGRAMA REGIONAL PILOTO
881,3137 - FCPC - CICLO PRAXIS NO JORNALISMO
882,3138 - FCPC - XIV CONGRESSO DE HISTORIA DA EDUCACAO DO CE
883,3139 - CV. HP/UFC/FCPC - UEFI DOPPLER AD 2015
884,3140 - CV LANDIS/UFC/FCPC - SISCOME 11
885,3141 - CT - UFC/FCPC-CURSO DE APERFEIÃ‡OAMENTO P/ GESTORES PÃšBLICOS MUNICIPAIS DE CULTURA DAS REGIÃ•ES SUL E CENTRO SUL DO CEARÃ
886,3141 - CT - UFC/FCPC-CURSO DE APERFEIÇOAMENTO P/ GESTORES PÚBLICOS MUNICIPAIS DE CULTURA DAS REGIÕES SUL E CENTRO SUL DO CEARÁ
887,3142 - TC. UNICEF/FCPC
888,"3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS"
889,3144 - TC - LG/UFC/FCP - NLP MOBILE
890,3145 - CT - AGROPOLOS/FCPC-PLANO DE NEGÃ“CIOS-PROJETO SÃƒO JOSÃ‰ III
891,3145 - CT - AGROPOLOS/FCPC-PLANO DE NEGÓCIOS-PROJETO SÃO JOSÉ III
892,3146 - TC - PETROBRAS/UFC/FCPC-ONTOLOGIA DOS DADOS GEOLÓGICOS GERADOS EM POÇOS DE E&P
893,3147 - TC - FURUKAWA/UFC/FCPC - SOFTWARE DE GERENCIAMENTO DE SUCATAS
894,3148 - CT - UFC/FCPC-SELECAO CASAS DE CULTURA UFC TESTE DE
895,3149 - CT - RNP/FCPC-ASSOCIAÇÃO DAS PIONEIRAS SOCIAIS
896,3151 - TC. DIGITRO/UFC/FCPC - CAIT
897,3154 - TC - IBRAMED/UFC/FCPC - PLATAFORMA INTEGRADA DE ANÁLISE E GESTÃO
898,3154 - TC - IBRAMED/UFC/FCPC - PLATAFORMA INTEGRADA DE ANÃLISE E GESTÃƒO
899,3155 - CARTA FCPC - SINATS - SIMPOSIO NACIONAL DO TERCEIR
900,3156 - TC - LENOVO/UFC/FCPC - LDIAG CLOUD
901,3157 - CT IFCE/FCPC - PRESTAÇÃO DE SERVIÇOS-CURSO DE FORMAÇÃO DE ESPECIALISTA NA ÁREA DE ORIENTAÇÃO E MOBILIDADE
902,3158 - CT - OEI/FCPC - LUZES PARA APRENDER
903,"3159 - CT - PREST. SERV. CSP/FCPC - OFICINAS, ENCONTROS TEMÁTICOS E/OU PALESTRAS"
904,"3159 - CT - PREST. SERV. CSP/FCPC - OFICINAS, ENCONTROS TEMÃTICOS E/OU PALESTRAS"
905,3161 -  CT.UFC/FCPC - CONCURSO PUBLICO PARA CARGOS TECNICO ADMINISTRATIVO DA UFC
906,3162 - CT - UFC/FCPC -INQUERITO NACIONAL DE SAUDE NA POPUL
907,3163 - FCPC - PROJETOS CULTURAIS
908,3163 - FCPC ADM2
909,3164 - TC SMART/UFC/FCPC
910,3164 - TC SMART/UFC/FCPC - SISTEMA DE LOADER E UNLOADER
911,3166 - TC. HITACHI/FIT/UFC/FCPC - HDS OPENSTACK
912,3168 - TC. SCHNEIDER/UFC/FCPC
913,3169 - TC HI-MIX/UFC/FCPC - DESENVOLVIMENTO DE PLACAS PLUGIN
914,"3170 - CV.CEA/IFCE/FCPC-SISTEMA PARA BALANCEAMNTO AUTOMATICO DE CARGA, EM TEMPO REAL P/REDE DE BAIXA TENSÃO"
915,3171 - CARTA UFC/FCPC - 50 ANOS DE ARQUITETURA E URBANISMO
916,3172 -  CT.  UFC/FCPC NUFACE
917,3173 - TC. COMPALEAD/UFC/FCPC
918,3174 - CT.UFC/FCPC-CURSO ESCOLA DA TERRA
919,"3175 -  CT.UFC/FCPC-CURSO DE ESPECIALIZAÇÃO EM EDUCAÇÃO,POBREZA E DESIGUALDADE SOCIAL"
920,3176 - CT.UFC/FCPC-PROJETO CIÊNCIA E EXPERIÊNCIA NO SABER E NO FAZER DA REFORMA AGRÁRIA
921,3177 - TC. FURUKAWA/UFC/FCPC
922,3178 - CT.UFC/FCPC-FARMACIA ESCOLA
923,3179 - CT.UFC/FCPC- CURSO DE PREVENÇÃO CONTRAS AS DROGAS
924,3180 - CT.UFC/FCPC-PROJETO OLHO DAGUA
925,3181 - CT. FCPC/UFC - APOIO A SEGURANÇA ALIMENTAR E NUTRICIONAL NO AMBIENTE E ESCOLAR
926,3182 - CT. FCPC/UFC - CURSO DE EXTENSAO A DISTANCIA FORMACAO CONTINUADA EM CONSELHO ESCOLAR
927,3183 - CT. FCPC/UFC - CURSO DE FORMAÇAO DE PROFESSORES DA SECADI/MEC
928,3184 - CT. FCPC/UFC - CURSO DE FORMAÇÃO CONTINUADA DE PROFESSORES E COORDENADORES PEDAGOGICOS DO ENSINO MEDIO
929,3185 - CT. INVIVO/FCPC
930,3187 - CT - FCPC/UFC - CURSO PACTO NACIONAL PELA ALFABETIZAÇÃO NA IDADE CERTA
931,3187 - CT. FCPC/UFC - CURSO PACTO NACIONAL PELA ALFABETIZAÇÃO NA IDADE CERTA
932,3188 - CT - FCPC/UFC - MESTRADO PROFISSIONAL EM ECONOMIA DO SETOR PUBLICO
933,3188 - CT. FCPC/UFC - MESTRADO PROFISSIONAL EM ECONOMIA DO SETOR PUBLICO
934,3189 - TC. BEMATECH/UFC/FCPC
935,3190 - CV ELETRA/IFCE/FCPC - SISTEMA DE MONITORAMENTO ÓPTICO
936,3191 - TC FURUKAWA/UFC/FCPC - SISTEMA DE GESTÃO DE PRODUÇÃO DE FIBRAS
937,"3192 -  CT. UNESCO/UFC/FCPC - SERVIÇOS DE CONSULTORIA - COMPORTAMENTO, ATITUDES PRATICAS E PREVALENCIA DE VIRUS DA IMUNODEFICIÊNCIA HUMANA (HIV), SIFILIS E HEPATITE B E C ENTRE HOMENS QUE FAZEM SEXO COM HOMENS."
938,"3192 - UNESCO/UFC/FCPC - SERVIÇOS DE CONSULTORIA - COMPORTAMENTO, ATITUDES PRATICAS E PREVALENCIA DE VIRUS DA IMUNODEFICIÊNCIA HUMANA (HIV), SIFILIS E HEPATITE B E C ENTRE HOMENS QUE FAZEM SEXO COM HOMENS"
939,3193 - CARTA ACORDO OPAS/FCPC - SESSÕES PRESENCIAIS DE 2016
940,3194 -  CT. UFC/FCPC - FAIMER 2016
941,3195 - ACORDO TEREOS/FCPC
942,3196 - CT.UFC/FCPC-CASAS DE CULTURA UFC-TESTE DE NIVEL 2016.1
943,3197 - CV. HP/UFC/FCPC - UEFI DOPPLER AD 2016
944,3198 - CT. TRANA/FCPC
945,3199 - TC HI-MIX/UFC/FCPC - DESENVOLVIMENTO DE DRIVERS
946,3200 - CT -  CPA-CMF/FCPC - PARTICIPACAO NA RNP
947,3200 - CT. CPA-CMF/FCPC - PARTICIPAÇÃO NA RNP
948,3201 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE AUTOMOÇÃO
949,3202 - ACORDO RARE/UFC/FCPC
950,3202 - ACORDO RARE/UFC/FCPC - PROGRAMA PESCA PARA SEMPRE
951,3204 - TC GNATUS/UFC/FCPC - ALGORITMOS DE PROCESSAMENTO DE IMAGENS
952,3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA
953,3206 - TC DABI ATLANTE/UFC/FCPC
954,3207 - TC IBRAMED/UFC/FCPC - PLATAFORMA IBRAMED CLIENTES
955,3208 - CT. UFC/FCPC - I SIMPOSIO DE GESTÃO DO ESPORTE EM UNIDADES ESPORTIVAS
956,3209 - CT - UNICHRISTUS/FCPC-PRESTACAO DE SERVICOS
957,3209 - CT. UNICHRISTUS/FCPC-PRESTAÇÃO DE SERVIÇOS
958,3210 - CT. INVIVO/FCPC
959,3211 - CT. EVONIK/FCPC
960,3212 - CT AB VISTA/FCPC
961,3213 - CT. UFC/FCPC - CONCURSO PUBLICO P/ SELEÇÃO DE SERVIDORES TÉCNICO-ADMINISTRATIVO
962,3214 - CT UNIFOR/FCPC - PARTICIPAÇÃO NA RNP
963,3215 - FCPC/ROSSANA OBRAS
964,3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016
965,3218 - CT. UFC/FCPC - SELEÇÃO CASAS DE CULTURA 2016.2
966,3219 - CARTA FCPC/PROAQUA
967,3221 - CARTA FCPC/UFC - XV CONGRESSO DE HISTORIA DA EDUCAÇÃO DO CEARÁ
968,3222 - CT. UFC/FCPC - CONCURSO PUBLICO P/SELEÇÃO DE SERVIDORES
969,3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2
970,3225 - TC HITACHI/FCPC/UFC-HDS/OPENSTACK 2016
971,3226 - TC INTERMED/UFC/FCPC
972,3228 - CT. UFC/FCPC - V FLAEL
973,3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II
974,3232 - CT. LALLEMAND/FCPC - DESEMPENHO ZOOTÉCNICO DO CAMARÃO BRANCO
975,3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS
976,3239 - CT - UFC/FCPC - PARFOR
977,"3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS"
978,3254 - CT. ZEIGLER/FCPC
979,9999 - PROJETO 2 - TESTE
